,,,,,,,,,,,
,Wholesaler ID,Date of Purchase,Month,Product Type,Capacity (ml),Quantity Purchased,ZIP,City,Manager ID,Manager Name,Q3 - 2020 Goals
,R00007,4/14/2020,4/30/2020,Pulp Orange 1000ml,1000ml,94,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,4/14/2020,4/30/2020,Pulp Orange 2000ml,2000ml,110,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00012,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,27,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00016,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,115,38041001,Goa,10016,Kirti S,"145,000"
,R00017,4/14/2020,4/30/2020,Pulp Orange 500ml,500ml,95,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00017,4/14/2020,4/30/2020,Pulp Orange 1000ml,1000ml,112,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00020,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,35,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,4/14/2020,4/30/2020,Pulp Orange 2000ml,2000ml,57,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,4/14/2020,4/30/2020,Pulp Orange 2000ml,2000ml,90,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00024,4/14/2020,4/30/2020,Pulp Orange 1000ml,1000ml,7,50004672,Durgapur ,10014,Taran S,"170,000"
,R00033,4/14/2020,4/30/2020,Pulp Orange 2000ml,2000ml,107,62047108,Chandigarh,10013,Ram S,"225,000"
,R00038,4/14/2020,4/30/2020,Pulp Orange 500ml,500ml,52,70003873,Chennai ,10018,Ankit J,"180,000"
,R00042,4/14/2020,4/30/2020,Pulp Orange 2000ml,2000ml,60,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00044,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,52,75200141,Durgapur ,10014,Taran S,"170,000"
,R00046,4/14/2020,4/30/2020,Pulp Orange 500ml,500ml,24,78140921,Goa,10016,Kirti S,"145,000"
,R00047,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,108,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00047,4/14/2020,4/30/2020,Pulp Orange 1000ml,1000ml,30,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00050,4/14/2020,4/30/2020,Pulp Orange 250ml,250ml,15,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00003,4/15/2020,4/30/2020,Pulp Orange 500ml,500ml,17,16004529,Chandigarh,10013,Ram S,"225,000"
,R00007,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,51,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,13,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,4/15/2020,4/30/2020,Pulp Orange 500ml,500ml,52,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00010,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,45,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00013,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,79,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,41,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,46,36450915,Gangtok,10015,Rahul S,"235,000"
,R00017,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,107,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00018,4/15/2020,4/30/2020,Pulp Orange 500ml,500ml,110,39058313,Chennai ,10018,Ankit J,"180,000"
,R00020,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,88,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,24,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,33,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00022,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,97,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00023,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,111,42275901,Chandigarh,10013,Ram S,"225,000"
,R00024,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,21,50004672,Durgapur ,10014,Taran S,"170,000"
,R00025,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,66,51739701,Gangtok,10015,Rahul S,"235,000"
,R00027,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,71,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00029,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,110,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00029,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,12,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00029,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,59,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00030,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,20,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,29,60000111,Agra,10011,Rakesh S,"170,000"
,R00032,4/15/2020,4/30/2020,Pulp Orange 500ml,500ml,64,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00033,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,76,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,55,62503841,Durgapur ,10014,Taran S,"170,000"
,R00036,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,107,68204232,Goa,10016,Kirti S,"145,000"
,R00036,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,84,68204232,Goa,10016,Kirti S,"145,000"
,R00043,4/15/2020,4/30/2020,Pulp Orange 2000ml,2000ml,105,75109301,Chandigarh,10013,Ram S,"225,000"
,R00043,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,68,75109301,Chandigarh,10013,Ram S,"225,000"
,R00044,4/15/2020,4/30/2020,Pulp Orange 1000ml,1000ml,29,75200141,Durgapur ,10014,Taran S,"170,000"
,R00046,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,111,78140921,Goa,10016,Kirti S,"145,000"
,R00048,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,18,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,23,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00050,4/15/2020,4/30/2020,Pulp Orange 250ml,250ml,107,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00005,4/16/2020,4/30/2020,Pulp Orange 250ml,250ml,55,22187493,Gangtok,10015,Rahul S,"235,000"
,R00007,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,114,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,4/16/2020,4/30/2020,Pulp Orange 2000ml,2000ml,96,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,119,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00009,4/16/2020,4/30/2020,Pulp Orange 2000ml,2000ml,28,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00012,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,72,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00012,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,93,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00012,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,26,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00018,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,49,39058313,Chennai ,10018,Ankit J,"180,000"
,R00020,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,18,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00020,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,70,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00020,4/16/2020,4/30/2020,Pulp Orange 2000ml,2000ml,27,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00025,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,18,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,4/16/2020,4/30/2020,Pulp Orange 2000ml,2000ml,119,52095731,Goa,10016,Kirti S,"145,000"
,R00029,4/16/2020,4/30/2020,Pulp Orange 250ml,250ml,59,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00030,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,72,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,4/16/2020,4/30/2020,Pulp Orange 250ml,250ml,13,60000111,Agra,10011,Rakesh S,"170,000"
,R00032,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,22,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00032,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,99,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00036,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,39,68204232,Goa,10016,Kirti S,"145,000"
,R00037,4/16/2020,4/30/2020,Pulp Orange 1000ml,1000ml,105,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00037,4/16/2020,4/30/2020,Pulp Orange 250ml,250ml,64,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00041,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,64,73401300,Agra,10011,Rakesh S,"170,000"
,R00044,4/16/2020,4/30/2020,Pulp Orange 2000ml,2000ml,5,75200141,Durgapur ,10014,Taran S,"170,000"
,R00045,4/16/2020,4/30/2020,Pulp Orange 250ml,250ml,86,76901001,Gangtok,10015,Rahul S,"235,000"
,R00050,4/16/2020,4/30/2020,Pulp Orange 500ml,500ml,57,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,33,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00002,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,62,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00007,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,29,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00010,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,116,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00012,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,67,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00012,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,83,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00013,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,67,31300589,Chandigarh,10013,Ram S,"225,000"
,R00015,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,90,36450915,Gangtok,10015,Rahul S,"235,000"
,R00015,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,97,36450915,Gangtok,10015,Rahul S,"235,000"
,R00016,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,29,38041001,Goa,10016,Kirti S,"145,000"
,R00017,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,74,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00017,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,19,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00017,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,79,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00018,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,400,39058313,Chennai ,10018,Ankit J,"180,000"
,R00018,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,44,39058313,Chennai ,10018,Ankit J,"180,000"
,R00020,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,78,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,57,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,9,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00023,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,65,42275901,Chandigarh,10013,Ram S,"225,000"
,R00027,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,12,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00032,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,63,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00032,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,45,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00033,4/17/2020,4/30/2020,Pulp Orange 500ml,500ml,26,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,63,62503841,Durgapur ,10014,Taran S,"170,000"
,R00034,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,85,62503841,Durgapur ,10014,Taran S,"170,000"
,R00037,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,15,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00040,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,22,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00040,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,59,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,88,73401300,Agra,10011,Rakesh S,"170,000"
,R00045,4/17/2020,4/30/2020,Pulp Orange 2000ml,2000ml,120,76901001,Gangtok,10015,Rahul S,"235,000"
,R00046,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,45,78140921,Goa,10016,Kirti S,"145,000"
,R00047,4/17/2020,4/30/2020,Pulp Orange 250ml,250ml,116,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00047,4/17/2020,4/30/2020,Pulp Orange 1000ml,1000ml,111,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00003,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,108,16004529,Chandigarh,10013,Ram S,"225,000"
,R00005,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,70,22187493,Gangtok,10015,Rahul S,"235,000"
,R00007,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,74,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00010,4/18/2020,4/30/2020,Pulp Orange 2000ml,2000ml,12,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00013,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,45,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,4/18/2020,4/30/2020,Pulp Orange 2000ml,2000ml,94,36000198,Durgapur ,10014,Taran S,"170,000"
,R00019,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,114,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00021,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,67,40341999,Agra,10011,Rakesh S,"170,000"
,R00023,4/18/2020,4/30/2020,Pulp Orange 1000ml,1000ml,46,42275901,Chandigarh,10013,Ram S,"225,000"
,R00026,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,48,52095731,Goa,10016,Kirti S,"145,000"
,R00026,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,74,52095731,Goa,10016,Kirti S,"145,000"
,R00026,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,32,52095731,Goa,10016,Kirti S,"145,000"
,R00027,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,40,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00029,4/18/2020,4/30/2020,Pulp Orange 2000ml,2000ml,86,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00033,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,100,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,48,62503841,Durgapur ,10014,Taran S,"170,000"
,R00035,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,26,64105993,Gangtok,10015,Rahul S,"235,000"
,R00039,4/18/2020,4/30/2020,Pulp Orange 1000ml,1000ml,111,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00044,4/18/2020,4/30/2020,Pulp Orange 250ml,250ml,73,75200141,Durgapur ,10014,Taran S,"170,000"
,R00046,4/18/2020,4/30/2020,Pulp Orange 2000ml,2000ml,58,78140921,Goa,10016,Kirti S,"145,000"
,R00048,4/18/2020,4/30/2020,Pulp Orange 2000ml,2000ml,74,80002547,Chennai ,10018,Ankit J,"180,000"
,R00050,4/18/2020,4/30/2020,Pulp Orange 500ml,500ml,65,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,94,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00012,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,116,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00013,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,72,31300589,Chandigarh,10013,Ram S,"225,000"
,R00013,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,75,31300589,Chandigarh,10013,Ram S,"225,000"
,R00013,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,31,31300589,Chandigarh,10013,Ram S,"225,000"
,R00015,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,49,36450915,Gangtok,10015,Rahul S,"235,000"
,R00018,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,82,39058313,Chennai ,10018,Ankit J,"180,000"
,R00018,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,60,39058313,Chennai ,10018,Ankit J,"180,000"
,R00021,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,23,40341999,Agra,10011,Rakesh S,"170,000"
,R00023,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,105,42275901,Chandigarh,10013,Ram S,"225,000"
,R00024,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,97,50004672,Durgapur ,10014,Taran S,"170,000"
,R00025,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,81,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,34,52095731,Goa,10016,Kirti S,"145,000"
,R00026,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,51,52095731,Goa,10016,Kirti S,"145,000"
,R00030,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,48,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,35,60000111,Agra,10011,Rakesh S,"170,000"
,R00034,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,75,62503841,Durgapur ,10014,Taran S,"170,000"
,R00035,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,103,64105993,Gangtok,10015,Rahul S,"235,000"
,R00035,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,77,64105993,Gangtok,10015,Rahul S,"235,000"
,R00035,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,59,64105993,Gangtok,10015,Rahul S,"235,000"
,R00037,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,115,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00038,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,83,70003873,Chennai ,10018,Ankit J,"180,000"
,R00039,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,109,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00040,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,14,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,400,73401300,Agra,10011,Rakesh S,"170,000"
,R00043,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,26,75109301,Chandigarh,10013,Ram S,"225,000"
,R00044,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,0,75200141,Durgapur ,10014,Taran S,"170,000"
,R00047,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,63,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00049,4/19/2020,4/30/2020,Pulp Orange 1000ml,1000ml,49,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00049,4/19/2020,4/30/2020,Pulp Orange 250ml,250ml,72,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00049,4/19/2020,4/30/2020,Pulp Orange 500ml,500ml,26,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00049,4/19/2020,4/30/2020,Pulp Orange 2000ml,2000ml,88,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00003,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,110,16004529,Chandigarh,10013,Ram S,"225,000"
,R00007,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,88,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,117,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00010,4/20/2020,4/30/2020,Pulp Orange 1000ml,1000ml,60,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00013,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,81,31300589,Chandigarh,10013,Ram S,"225,000"
,R00013,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,82,31300589,Chandigarh,10013,Ram S,"225,000"
,R00017,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,29,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00017,4/20/2020,4/30/2020,Pulp Orange 1000ml,1000ml,55,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00019,4/20/2020,4/30/2020,Pulp Orange 1000ml,1000ml,57,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00021,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,88,40341999,Agra,10011,Rakesh S,"170,000"
,R00024,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,90,50004672,Durgapur ,10014,Taran S,"170,000"
,R00026,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,59,52095731,Goa,10016,Kirti S,"145,000"
,R00029,4/20/2020,4/30/2020,Pulp Orange 1000ml,1000ml,60,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00030,4/20/2020,4/30/2020,Pulp Orange 1000ml,1000ml,82,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00030,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,56,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,47,60000111,Agra,10011,Rakesh S,"170,000"
,R00033,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,70,62047108,Chandigarh,10013,Ram S,"225,000"
,R00039,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,50,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00040,4/20/2020,4/30/2020,Pulp Orange 2000ml,2000ml,107,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,45,73401300,Agra,10011,Rakesh S,"170,000"
,R00041,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,28,73401300,Agra,10011,Rakesh S,"170,000"
,R00043,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,70,75109301,Chandigarh,10013,Ram S,"225,000"
,R00045,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,31,76901001,Gangtok,10015,Rahul S,"235,000"
,R00047,4/20/2020,4/30/2020,Pulp Orange 250ml,250ml,56,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00049,4/20/2020,4/30/2020,Pulp Orange 500ml,500ml,66,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00002,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,28,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,116,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,101,16004529,Chandigarh,10013,Ram S,"225,000"
,R00005,4/21/2020,4/30/2020,Pulp Orange 500ml,500ml,27,22187493,Gangtok,10015,Rahul S,"235,000"
,R00007,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,48,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00013,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,65,31300589,Chandigarh,10013,Ram S,"225,000"
,R00015,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,11,36450915,Gangtok,10015,Rahul S,"235,000"
,R00017,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,41,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00019,4/21/2020,4/30/2020,Pulp Orange 500ml,500ml,107,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00019,4/21/2020,4/30/2020,Pulp Orange 500ml,500ml,69,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00022,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,1,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00026,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,47,52095731,Goa,10016,Kirti S,"145,000"
,R00026,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,55,52095731,Goa,10016,Kirti S,"145,000"
,R00027,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,41,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00029,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,73,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00031,4/21/2020,4/30/2020,Pulp Orange 500ml,500ml,110,60000111,Agra,10011,Rakesh S,"170,000"
,R00035,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,79,64105993,Gangtok,10015,Rahul S,"235,000"
,R00036,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,102,68204232,Goa,10016,Kirti S,"145,000"
,R00036,4/21/2020,4/30/2020,Pulp Orange 250ml,250ml,10,68204232,Goa,10016,Kirti S,"145,000"
,R00047,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,91,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00047,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,62,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00047,4/21/2020,4/30/2020,Pulp Orange 500ml,500ml,119,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,4/21/2020,4/30/2020,Pulp Orange 1000ml,1000ml,180,80002547,Chennai ,10018,Ankit J,"180,000"
,R00048,4/21/2020,4/30/2020,Pulp Orange 2000ml,2000ml,87,80002547,Chennai ,10018,Ankit J,"180,000"
,R00003,4/22/2020,4/30/2020,Pulp Orange 250ml,250ml,54,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,4/22/2020,4/30/2020,Pulp Orange 500ml,500ml,119,16004529,Chandigarh,10013,Ram S,"225,000"
,R00010,4/22/2020,4/30/2020,Pulp Orange 250ml,250ml,23,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00013,4/22/2020,4/30/2020,Pulp Orange 250ml,250ml,105,31300589,Chandigarh,10013,Ram S,"225,000"
